2025-06-03 17:20:24,325 [INFO] --- INICIO DE SESIÓN OBD-II: log_20250603_172024.txt ---
2025-06-03 17:24:54,436 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:54,477 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:54,578 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): >410C0AF4410C0AF4>
2025-06-03 17:24:54,578 [WARNING] [PARSE][rpm] Respuesta cruda no válida para RPM. Línea: '>410C0AF4', cmd=010C
2025-06-03 17:24:54,579 [INFO] [OBD] rpm recibido: 701
2025-06-03 17:24:54,579 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:54,680 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): 410D00410D00
2025-06-03 17:24:54,681 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:54,681 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:54,782 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): >41058A410589
2025-06-03 17:24:54,782 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: >41058A410589, cmd=0105
2025-06-03 17:24:54,783 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: >41058A410589, Parsing: 
2025-06-03 17:24:54,783 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:54,884 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): >
2025-06-03 17:24:54,884 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: >, cmd=0110
2025-06-03 17:24:54,886 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: >, Parsing: 
2025-06-03 17:24:54,886 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:54,987 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): STOPPED>7F1113>
2025-06-03 17:24:54,987 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: STOPPED>7F1113>, cmd=0111
2025-06-03 17:24:54,989 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: STOPPED>7F1113>, Parsing: 
2025-06-03 17:24:54,989 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:24:55,090 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): 412F33>
2025-06-03 17:24:55,090 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: 412F33>, cmd=012F
2025-06-03 17:24:55,091 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: 412F33>, Parsing: 
2025-06-03 17:24:55,093 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:55,134 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:55,235 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0AFC410C0AFC
2025-06-03 17:24:55,235 [INFO] [OBD] rpm recibido: 703
2025-06-03 17:24:55,235 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:55,337 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): >410D00410D00
2025-06-03 17:24:55,337 [WARNING] [PARSE][vel] Respuesta cruda no válida para velocidad. Línea: '>410D00', cmd=010D
2025-06-03 17:24:55,337 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:55,338 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:55,439 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): >410589410589>
2025-06-03 17:24:55,439 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: >410589410589>, cmd=0105
2025-06-03 17:24:55,440 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: >410589410589>, Parsing: 
2025-06-03 17:24:55,440 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:55,682 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): NO DATA>
2025-06-03 17:24:55,682 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: NO DATA>, cmd=0110
2025-06-03 17:24:55,684 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: NO DATA>, Parsing: 
2025-06-03 17:24:55,684 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:55,786 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): 411123>
2025-06-03 17:24:55,786 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: 411123>, cmd=0111
2025-06-03 17:24:55,787 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: 411123>, Parsing: 
2025-06-03 17:24:55,787 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:24:55,888 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): 412F33>
2025-06-03 17:24:55,888 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: 412F33>, cmd=012F
2025-06-03 17:24:55,889 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: 412F33>, Parsing: 
2025-06-03 17:24:55,891 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:55,904 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:56,006 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0B10410C0B10
2025-06-03 17:24:56,007 [INFO] [OBD] rpm recibido: 708
2025-06-03 17:24:56,007 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:56,108 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): >410D00410D00>
2025-06-03 17:24:56,108 [WARNING] [PARSE][vel] Respuesta cruda no válida para velocidad. Línea: '>410D00', cmd=010D
2025-06-03 17:24:56,108 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:56,109 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:56,210 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): 410589410589
2025-06-03 17:24:56,210 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: 410589410589, cmd=0105
2025-06-03 17:24:56,211 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: 410589410589, Parsing: 
2025-06-03 17:24:56,211 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:56,313 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): >
2025-06-03 17:24:56,313 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: >, cmd=0110
2025-06-03 17:24:56,314 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: >, Parsing: 
2025-06-03 17:24:56,315 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:56,415 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): STOPPED>7F1113>
2025-06-03 17:24:56,415 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: STOPPED>7F1113>, cmd=0111
2025-06-03 17:24:56,416 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: STOPPED>7F1113>, Parsing: 
2025-06-03 17:24:56,417 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:24:56,518 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): 412F33>
2025-06-03 17:24:56,528 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: 412F33>, cmd=012F
2025-06-03 17:24:56,529 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: 412F33>, Parsing: 
2025-06-03 17:24:56,531 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:56,562 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:56,663 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0AF4410C0B24>
2025-06-03 17:24:56,663 [INFO] [OBD] rpm recibido: 701
2025-06-03 17:24:56,664 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:56,765 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): 410D00410D00>
2025-06-03 17:24:56,766 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:56,766 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:56,867 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): 410589410589>
2025-06-03 17:24:56,868 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: 410589410589>, cmd=0105
2025-06-03 17:24:56,869 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: 410589410589>, Parsing: 
2025-06-03 17:24:56,869 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:57,110 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): NO DATA>
2025-06-03 17:24:57,110 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: NO DATA>, cmd=0110
2025-06-03 17:24:57,111 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: NO DATA>, Parsing: 
2025-06-03 17:24:57,111 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:57,213 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): 411123
2025-06-03 17:24:57,213 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: 411123, cmd=0111
2025-06-03 17:24:57,214 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: 411123, Parsing: 
2025-06-03 17:24:57,214 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:24:57,315 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): >412F33>
2025-06-03 17:24:57,315 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: >412F33>, cmd=012F
2025-06-03 17:24:57,316 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: >412F33>, Parsing: 
2025-06-03 17:24:57,319 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:57,333 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:57,434 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0B18410C0B18
2025-06-03 17:24:57,435 [INFO] [OBD] rpm recibido: 710
2025-06-03 17:24:57,435 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:57,536 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): >410D00410D00
2025-06-03 17:24:57,536 [WARNING] [PARSE][vel] Respuesta cruda no válida para velocidad. Línea: '>410D00', cmd=010D
2025-06-03 17:24:57,537 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:57,537 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:57,638 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): >410589410589
2025-06-03 17:24:57,638 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: >410589410589, cmd=0105
2025-06-03 17:24:57,639 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: >410589410589, Parsing: 
2025-06-03 17:24:57,639 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:57,740 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): >
2025-06-03 17:24:57,740 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: >, cmd=0110
2025-06-03 17:24:57,741 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: >, Parsing: 
2025-06-03 17:24:57,742 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:57,843 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): STOPPED>7F1113>
2025-06-03 17:24:57,843 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: STOPPED>7F1113>, cmd=0111
2025-06-03 17:24:57,844 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: STOPPED>7F1113>, Parsing: 
2025-06-03 17:24:57,844 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:24:57,945 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): 412F33>
2025-06-03 17:24:57,945 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: 412F33>, cmd=012F
2025-06-03 17:24:57,947 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: 412F33>, Parsing: 
2025-06-03 17:24:57,948 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:57,981 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:58,083 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0AE8410C0AE8>
2025-06-03 17:24:58,083 [INFO] [OBD] rpm recibido: 698
2025-06-03 17:24:58,083 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:58,185 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): 410D00410D00
2025-06-03 17:24:58,185 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:58,186 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:58,287 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): >410589410588
2025-06-03 17:24:58,287 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: >410589410588, cmd=0105
2025-06-03 17:24:58,288 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: >410589410588, Parsing: 
2025-06-03 17:24:58,288 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:58,389 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): >
2025-06-03 17:24:58,389 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: >, cmd=0110
2025-06-03 17:24:58,390 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: >, Parsing: 
2025-06-03 17:24:58,390 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:58,491 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): STOPPED>7F1113>
2025-06-03 17:24:58,491 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: STOPPED>7F1113>, cmd=0111
2025-06-03 17:24:58,492 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: STOPPED>7F1113>, Parsing: 
2025-06-03 17:24:58,492 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:24:58,593 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): 412F33>
2025-06-03 17:24:58,593 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: 412F33>, cmd=012F
2025-06-03 17:24:58,594 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: 412F33>, Parsing: 
2025-06-03 17:24:58,595 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:58,634 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:58,734 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0B00410C0B08>
2025-06-03 17:24:58,734 [INFO] [OBD] rpm recibido: 704
2025-06-03 17:24:58,736 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:58,836 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): 410D00410D00
2025-06-03 17:24:58,836 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:58,837 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:58,938 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): >410589410588>
2025-06-03 17:24:58,938 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: >410589410588>, cmd=0105
2025-06-03 17:24:58,939 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: >410589410588>, Parsing: 
2025-06-03 17:24:58,939 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:59,181 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): NO DATA>
2025-06-03 17:24:59,182 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: NO DATA>, cmd=0110
2025-06-03 17:24:59,183 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: NO DATA>, Parsing: 
2025-06-03 17:24:59,183 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:59,284 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): 411123>
2025-06-03 17:24:59,284 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: 411123>, cmd=0111
2025-06-03 17:24:59,285 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: 411123>, Parsing: 
2025-06-03 17:24:59,285 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:24:59,386 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): 412F33>
2025-06-03 17:24:59,386 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: 412F33>, cmd=012F
2025-06-03 17:24:59,387 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: 412F33>, Parsing: 
2025-06-03 17:24:59,388 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:59,397 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:59,498 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0B4C410C0B4C>
2025-06-03 17:24:59,498 [INFO] [OBD] rpm recibido: 723
2025-06-03 17:24:59,498 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:59,600 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): 410D00410D00
2025-06-03 17:24:59,600 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:59,601 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:59,702 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): >410589410588>
2025-06-03 17:24:59,702 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: >410589410588>, cmd=0105
2025-06-03 17:24:59,703 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: >410589410588>, Parsing: 
2025-06-03 17:24:59,703 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:59,940 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): NO DATA>
2025-06-03 17:24:59,940 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: NO DATA>, cmd=0110
2025-06-03 17:24:59,941 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: NO DATA>, Parsing: 
2025-06-03 17:24:59,942 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:25:00,043 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): 411123>
2025-06-03 17:25:00,043 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: 411123>, cmd=0111
2025-06-03 17:25:00,044 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: 411123>, Parsing: 
2025-06-03 17:25:00,044 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:25:00,146 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): 412F33>
2025-06-03 17:25:00,146 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: 412F33>, cmd=012F
2025-06-03 17:25:00,147 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: 412F33>, Parsing: 
2025-06-03 17:25:00,148 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:25:00,176 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:25:00,278 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0ACC410C0AB4>
2025-06-03 17:25:00,279 [INFO] [OBD] rpm recibido: 691
